center,area,orientation,poly,id
"(9.955139403954464, 51.545230666148136)",181.50698786973953,,"[(9.9550006, 51.5452489), (9.9551193, 51.545318), (9.9552782, 51.5452125), (9.9551595, 51.5451433), (9.9550006, 51.5452489)]",niedersachsen-houses_93
"(8.766417135689965, 53.119732831448225)",123.40675474703312,along,"[(8.7663011, 53.1197443), (8.7664059, 53.1196626), (8.7665332, 53.1197213), (8.7664283, 53.1198031), (8.7663011, 53.1197443)]",niedersachsen-houses_94
"(8.760617639851121, 53.1137550877667)",76.91219348274171,,"[(8.7605246, 53.1137353), (8.7606028, 53.1136965), (8.760691, 53.1137605), (8.7607107, 53.1137748), (8.7606324, 53.1138137), (8.7605246, 53.1137353)]",niedersachsen-houses_95
"(10.729891817374295, 52.39831940248473)",123.93778559565544,,"[(10.7297794, 52.3983369), (10.7299117, 52.3983891), (10.7300042, 52.3983019), (10.729872, 52.3982497), (10.7297794, 52.3983369)]",niedersachsen-houses_96
"(8.225838782921524, 53.105004299597375)",156.3627508878708,,"[(8.2259801, 53.1050008), (8.2257647, 53.1049319), (8.2256975, 53.1050078), (8.2259128, 53.1050767), (8.2259801, 53.1050008)]",niedersachsen-houses_97
"(8.7118654, 53.147727350000004)",69.49909181147814,,"[(8.7117735, 53.1477381), (8.711807, 53.1476834), (8.7119573, 53.1477166), (8.7119238, 53.1477713), (8.7117735, 53.1477381)]",niedersachsen-houses_98
"(7.762828268124475, 52.738933275259996)",234.55341034336016,,"[(7.7626764, 52.7390075), (7.762771, 52.7389979), (7.7629674, 52.7389781), (7.7629307, 52.7388448), (7.7627682, 52.7388612), (7.7627876, 52.7389315), (7.7627479, 52.7389355), (7.762746, 52.7389287), (7.7626571, 52.7389376), (7.7626736, 52.7389973), (7.7626764, 52.7390075)]",niedersachsen-houses_99
"(7.894644200000001, 53.5775213)",58.38962170574814,,"[(7.8946026, 53.5775663), (7.8946931, 53.5775636), (7.8946858, 53.5774763), (7.8945953, 53.577479), (7.8946026, 53.5775663)]",niedersachsen-houses_100
"(7.901220174524748, 53.56689775995414)",83.05685175675899,,"[(7.9011694, 53.5669551), (7.9012665, 53.5669564), (7.9012709, 53.5668404), (7.9011739, 53.5668391), (7.9011694, 53.5669551)]",niedersachsen-houses_101
"(8.778392052958354, 53.09580381567813)",64.04911420494318,across,"[(8.7783827, 53.0958596), (8.7783105, 53.0958311), (8.7784014, 53.095748), (8.7784736, 53.0957766), (8.7783827, 53.0958596)]",niedersachsen-houses_102
