center,area,orientation,poly,id
"(8.27977478847333, 49.27329077430289)",122.40051299706101,,"[(8.2796834, 49.2733286), (8.2798183, 49.2733555), (8.2798662, 49.2732529), (8.2797312, 49.2732261), (8.2796834, 49.2733286)]",rheinland-pfalz-houses_87
"(7.948213539355786, 50.45780226984127)",176.8692799890414,,"[(7.9481053, 50.4577565), (7.9481222, 50.4578717), (7.9482597, 50.4578635), (7.9482538, 50.4578228), (7.948339, 50.4578177), (7.9483281, 50.4577432), (7.9481053, 50.4577565)]",rheinland-pfalz-houses_88
"(8.107023577853006, 49.26927187887934)",177.44907052069902,,"[(8.1069157, 49.2693314), (8.1071586, 49.269299), (8.1071315, 49.2692124), (8.1068886, 49.2692447), (8.1069157, 49.2693314)]",rheinland-pfalz-houses_89
"(8.258541316555572, 49.98478724934256)",92.89883907139301,,"[(8.2585517, 49.9848485), (8.258637, 49.984791), (8.258531, 49.984726), (8.2584456, 49.9847835), (8.2585517, 49.9848485)]",rheinland-pfalz-houses_90
"(8.275346449999999, 49.96333355)",275.31361650675535,,"[(8.2754811, 49.9632613), (8.2753786, 49.9634444), (8.2752118, 49.9634058), (8.2753143, 49.9632227), (8.2754811, 49.9632613)]",rheinland-pfalz-houses_91
"(7.426455272665554, 50.61979770514601)",110.63096778094769,,"[(7.4263715, 50.6198381), (7.4265179, 50.6198514), (7.426539, 50.6197573), (7.4263927, 50.619744), (7.4263715, 50.6198381)]",rheinland-pfalz-houses_92
"(8.400878777587943, 49.26907529086351)",256.2393098920584,,"[(8.4009422, 49.2691762), (8.4009816, 49.2689893), (8.4008153, 49.2689744), (8.400776, 49.2691613), (8.4009422, 49.2691762)]",rheinland-pfalz-houses_93
"(8.119982072933157, 49.24734970627673)",131.01088315807283,,"[(8.1198997, 49.2473994), (8.1199209, 49.2472884), (8.1200644, 49.2473), (8.1200433, 49.247411), (8.1198997, 49.2473994)]",rheinland-pfalz-houses_94
"(7.57543321467399, 50.34736254054824)",252.08834278630093,,"[(7.5754604, 50.3472607), (7.5755755, 50.3473606), (7.5755882, 50.3474038), (7.5754968, 50.3474089), (7.575489, 50.3474022), (7.5753729, 50.3474569), (7.5752726, 50.3473699), (7.5753727, 50.3473227), (7.5753641, 50.3473152), (7.5753574, 50.3473094), (7.5754604, 50.3472607)]",rheinland-pfalz-houses_95
"(8.092907223837022, 49.238105405126625)",121.92970427777618,,"[(8.0929797, 49.2381572), (8.09299, 49.2380607), (8.0928348, 49.2380536), (8.0928244, 49.2381501), (8.0929797, 49.2381572)]",rheinland-pfalz-houses_96
"(8.322037, 49.96131465)",75.21162339299917,,"[(8.3221199, 49.9613292), (8.3220489, 49.9612599), (8.3219541, 49.9613001), (8.3220251, 49.9613694), (8.3221199, 49.9613292)]",rheinland-pfalz-houses_97
"(7.891608949999998, 50.6330957)",181.45981439203024,,"[(7.8915308, 50.633169), (7.891473, 50.6330757), (7.8916871, 50.6330224), (7.8917449, 50.6331157), (7.8915308, 50.633169)]",rheinland-pfalz-houses_98
"(8.31929010408072, 49.96077578859306)",134.62759287282825,,"[(8.3192929, 49.9607006), (8.3191765, 49.9607464), (8.3192566, 49.9608307), (8.3192983, 49.9608144), (8.3193295, 49.9608473), (8.3194043, 49.9608179), (8.3192929, 49.9607006)]",rheinland-pfalz-houses_99
"(7.431808049999999, 50.61732665)",108.62314337491989,,"[(7.4317055, 50.6173506), (7.4318, 50.6173958), (7.4319106, 50.6173027), (7.4318161, 50.6172575), (7.4317055, 50.6173506)]",rheinland-pfalz-houses_100
"(8.14392071294354, 49.12064503084393)",156.5152951896889,,"[(8.1440057, 49.1207018), (8.1440039, 49.1205872), (8.1438358, 49.1205882), (8.1438375, 49.1207029), (8.1440057, 49.1207018)]",rheinland-pfalz-houses_101
"(8.2549933, 49.986154250000006)",144.0637041926384,,"[(8.254975, 49.9862309), (8.2551036, 49.9861857), (8.2550116, 49.9860776), (8.254883, 49.9861228), (8.254975, 49.9862309)]",rheinland-pfalz-houses_102
"(7.43201032537039, 50.62295675323523)",103.26295770774595,,"[(7.4319196, 50.6229936), (7.4321033, 50.6229913), (7.432101, 50.6229199), (7.4319174, 50.6229222), (7.4319196, 50.6229936)]",rheinland-pfalz-houses_103
"(7.0102205299199065, 50.23811881330877)",184.8012795415707,,"[(7.0102316, 50.2380723), (7.0101354, 50.2380523), (7.0100886, 50.2381485), (7.0102923, 50.2381891), (7.0102972, 50.2381901), (7.0103251, 50.2381327), (7.0103493, 50.2380832), (7.0102373, 50.2380609), (7.0102316, 50.2380723)]",rheinland-pfalz-houses_104
"(6.68497975, 49.751997949999996)",93.88844684511423,across,"[(6.6848811, 49.7519988), (6.6849426, 49.7519389), (6.6850784, 49.7519971), (6.6850169, 49.752057), (6.6848811, 49.7519988)]",rheinland-pfalz-houses_105
"(7.72117048889946, 50.64873378081922)",139.1453860849142,,"[(7.7212537, 50.6486762), (7.7210903, 50.648692), (7.7210652, 50.6487887), (7.721147, 50.6487823), (7.7212728, 50.6487694), (7.7212537, 50.6486762)]",rheinland-pfalz-houses_106
