center,area,orientation,poly,id
"(9.878738132243114, 53.57156619854085)",35.573239378631115,,"[(9.8788022, 53.5715602), (9.8787644, 53.5716014), (9.8786741, 53.5715722), (9.8787118, 53.571531), (9.8788022, 53.5715602)]",hamburg-houses_93
"(10.088607376093915, 53.61172780453187)",87.33596374094486,,"[(10.0885385, 53.6117709), (10.0885296, 53.6116904), (10.0886762, 53.6116847), (10.0886852, 53.6117652), (10.0885385, 53.6117709)]",hamburg-houses_94
"(10.095759612694325, 53.646339472700724)",187.46098934486508,,"[(10.0956146, 53.6463018), (10.0957291, 53.646331), (10.095784, 53.6462552), (10.0958948, 53.6462834), (10.0958396, 53.6463595), (10.0958742, 53.6463683), (10.0958378, 53.6464185), (10.0957539, 53.6463971), (10.095578, 53.6463523), (10.0956146, 53.6463018)]",hamburg-houses_95
"(9.928309018029712, 53.60524672935803)",124.27284317836165,,"[(9.9281938, 53.6052721), (9.9283882, 53.6053025), (9.9284242, 53.6052213), (9.9282298, 53.605191), (9.9281938, 53.6052721)]",hamburg-houses_96
"(10.131298000000001, 53.62795065000001)",72.83022646792233,,"[(10.1312253, 53.6279838), (10.131252, 53.6279036), (10.1313707, 53.6279175), (10.131344, 53.6279977), (10.1312253, 53.6279838)]",hamburg-houses_97
"(10.140081050000001, 53.693173800000004)",119.95363831426948,,"[(10.1399849, 53.6932195), (10.1399705, 53.6931415), (10.1401772, 53.6931281), (10.1401916, 53.6932061), (10.1399849, 53.6932195)]",hamburg-houses_98
"(9.902447488155536, 53.631464785718144)",103.22842422395479,,"[(9.9023547, 53.6315059), (9.9025237, 53.6315088), (9.902528, 53.6314177), (9.9024008, 53.6314156), (9.9023993, 53.6314485), (9.9023575, 53.6314478), (9.9023547, 53.6315059)]",hamburg-houses_99
"(9.922361999844853, 53.54736350312254)",207.41998452163534,,"[(9.9222625, 53.5472962), (9.9222635, 53.5473251), (9.922254, 53.5473252), (9.9222565, 53.5474016), (9.9222661, 53.5474015), (9.9222672, 53.5474343), (9.9223303, 53.5474336), (9.9224517, 53.5474321), (9.92245, 53.547382), (9.922471, 53.5473815), (9.9224934, 53.5473646), (9.9224928, 53.5473481), (9.9224694, 53.5473321), (9.9224509, 53.5473325), (9.9224496, 53.547294), (9.9222625, 53.5472962)]",hamburg-houses_100
"(10.14316395, 53.634499250000005)",83.48795589059591,,"[(10.1432625, 53.6345095), (10.1431766, 53.6345581), (10.1430654, 53.634489), (10.1431513, 53.6344404), (10.1432625, 53.6345095)]",hamburg-houses_101
"(9.9548201, 53.60591135)",212.44419281184673,,"[(9.9546995, 53.60597), (9.9549221, 53.6059813), (9.9549407, 53.6058527), (9.9547181, 53.6058414), (9.9546995, 53.60597)]",hamburg-houses_102
"(10.089908900000001, 53.6866431)",75.65194454602897,,"[(10.089832, 53.6866771), (10.0898293, 53.6866114), (10.0899858, 53.6866091), (10.0899885, 53.6866748), (10.089832, 53.6866771)]",hamburg-houses_103
"(10.002528826378104, 53.435622754919635)",210.60464426130056,,"[(10.0026284, 53.4355523), (10.0024111, 53.4355631), (10.0024292, 53.4356932), (10.0026466, 53.4356824), (10.0026284, 53.4355523)]",hamburg-houses_104
"(10.136273881183177, 53.63003357610292)",65.51246008928865,,"[(10.1362063, 53.6300675), (10.1361996, 53.630005), (10.1363415, 53.6299997), (10.1363482, 53.6300621), (10.1362063, 53.6300675)]",hamburg-houses_105
